vid,actor_action_label,start_time,end_time,height,width,num_frames,num_labeled_frames,split_no,split,fids
J8vr64fxJJM,35,00:00:32,00:00:38,320,568,180,3,0,train,00030;;;00060;;;00090
J9behYgYH5w,43,00:00:10,00:00:15,320,426,150,3,0,train,00025;;;00050;;;00075
JA4Pw-UnycU,56,00:00:04,00:00:13,320,432,225,3,0,train,00037;;;00074;;;00111
JAP-QOYDPIY,66,00:00:01,00:00:05,320,568,120,3,0,train,00020;;;00040;;;00060
JC0xI9nb54Y,34,00:00:14,00:00:17,320,568,91,3,0,train,00015;;;00030;;;00045
JDsELmhFzj8,75,00:00:13,00:00:19,320,568,181,3,0,train,00030;;;00060;;;00090
JE-DKXTfHuU,46,00:00:09,00:00:12,320,426,90,3,0,train,00015;;;00030;;;00045
JE0r0xPfBGU,76,00:00:00,00:00:07,320,568,211,5,0,train,00035;;;00070;;;00105;;;00140;;;00175
JE95TRb_KPY,61,00:00:09,00:00:15,320,564,174,3,0,train,00029;;;00058;;;00087
JEn7flWKX0o,48,00:01:06,00:01:12,320,568,180,3,0,train,00030;;;00060;;;00090
JIRCCthKAh0,36,00:01:33,00:01:39,320,568,150,3,0,train,00025;;;00050;;;00075
JIbF8uhuQIs,22,00:01:55,00:02:01,320,568,180,3,0,train,00030;;;00060;;;00090
JKA_SJ9fCP4,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
JKYKasV4-3s,76,00:00:15,00:00:21,320,568,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
JNSaDo2qGWg,48,00:00:00,00:00:04,320,426,60,2,0,train,00010;;;00020
JOJltjnTWQo,75,00:00:47,00:00:50,320,426,90,3,0,train,00015;;;00030;;;00045
JSi6I936SmA,63,00:00:01,00:00:05,320,568,96,3,0,train,00016;;;00032;;;00048
JTNvTBmhGAw,57,00:01:01,00:01:09,320,568,240,3,0,train,00040;;;00080;;;00120
JVxEtYpA4uI,68,00:00:49,00:00:55,320,426,180,3,0,train,00030;;;00060;;;00090
JY3vgMijzhY,48,00:07:09,00:07:14,320,568,125,3,0,train,00020;;;00040;;;00060
Ja0-jM6udl0,76,00:00:08,00:00:11,320,426,90,3,0,train,00015;;;00030;;;00045
JbjSjB9bmig,45,00:00:07,00:00:10,320,426,72,3,0,train,00012;;;00024;;;00036
JdUhp1xtawo,17,00:00:06,00:00:11,320,426,150,3,0,train,00025;;;00050;;;00075
JdvFAmCluR0,15,00:00:20,00:00:22,320,568,48,3,0,train,00008;;;00016;;;00024
JeuHJB8m190,26,00:00:28,00:00:32,320,480,64,3,0,train,00010;;;00020;;;00030
Jg487VNMIZ0,26,00:00:00,00:00:07,320,568,211,3,0,train,00035;;;00070;;;00105
JgDF8i724n4,34,00:04:05,00:04:07,320,568,60,3,0,train,00010;;;00020;;;00030
Jh8wNYz1j8c,54,00:00:10,00:00:13,320,568,75,3,0,train,00012;;;00024;;;00036
Ji-cXKkTodE,35,00:02:04,00:02:10,320,568,180,3,0,train,00030;;;00060;;;00090
JjTVLvC5DJw,15,00:03:53,00:03:57,320,568,96,3,0,train,00016;;;00032;;;00048
Jl0Bzn2fRL4,43,00:00:14,00:00:22,320,426,120,3,0,train,00020;;;00040;;;00060
JlgVRD37KJg,68,00:03:55,00:04:01,320,568,180,3,0,train,00030;;;00060;;;00090
Jr0bXVlBd3A,28,00:00:10,00:00:14,320,426,120,3,0,train,00020;;;00040;;;00060
Jr7A_bWk8tI,35,00:00:04,00:00:12,320,568,240,3,0,train,00040;;;00080;;;00120
JrGZd2wlFbM,17,00:00:40,00:00:45,320,570,150,3,0,train,00025;;;00050;;;00075
JrTJ-h0W_Cg,11,00:09:39,00:09:47,320,568,192,3,0,train,00032;;;00064;;;00096
Jt0caLWRkQM,46,00:00:23,00:00:26,320,426,90,3,0,train,00015;;;00030;;;00045
Jtv5INycWso,76,00:00:10,00:00:16,320,568,180,3,0,train,00030;;;00060;;;00090
Ju1j5cxB9pg,43,00:01:09,00:01:13,320,568,100,3,0,train,00016;;;00032;;;00048
JuEROXxYK5k,78,00:03:10,00:03:13,320,568,90,3,0,train,00015;;;00030;;;00045
JuLuLsk6UMQ,16,00:02:01,00:02:05,320,426,119,3,0,train,00019;;;00038;;;00057
JwFdmebJbjA,61,00:00:27,00:00:30,320,568,91,3,0,train,00015;;;00030;;;00045
JxeEM_02GGk,26,00:00:12,00:00:19,320,568,211,3,0,train,00035;;;00070;;;00105
Jy2y5A78ewo,43,00:00:02,00:00:10,320,568,240,3,0,train,00040;;;00080;;;00120
K-o-twtOcHE,26,00:00:34,00:00:40,320,426,180,3,0,train,00030;;;00060;;;00090
K0da6dT2YyY,26,00:00:43,00:00:57,320,568,332,3,0,train,00055;;;00110;;;00165
K3rLolEbm6I,67,00:00:00,00:00:03,320,426,45,3,0,train,00007;;;00014;;;00021
K3tTEYLPbIU,63,00:00:42,00:00:48,320,568,181,3,0,train,00030;;;00060;;;00090
K6Rhfv4e0O4,17,00:00:49,00:00:53,320,426,120,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
K6YM7ht6SGg,44,00:06:23,00:06:27,320,426,120,3,0,train,00020;;;00040;;;00060
K80az7g_atE,61,00:00:06,00:00:14,320,568,120,3,0,train,00020;;;00040;;;00060
KFlaaa8fGoE,68,00:00:14,00:00:20,320,426,151,3,0,train,00025;;;00050;;;00075
KGSgm-Hk4SY,56,00:00:15,00:00:18,320,568,91,3,0,train,00015;;;00030;;;00045
KGwj8nFpL5g,12,00:00:03,00:00:08,320,570,150,2,0,train,00050;;;00075
KH_HInz48MA,18,00:00:02,00:00:10,320,568,192,3,0,train,00032;;;00064;;;00096
KHzzEG_UexY,11,00:00:53,00:00:59,320,568,180,3,0,train,00030;;;00060;;;00090
KJvNQO2DDNg,26,00:00:01,00:00:07,320,568,180,3,0,train,00030;;;00060;;;00090
KLN4eoGzPr4,13,00:01:35,00:01:38,320,568,90,3,0,train,00015;;;00030;;;00045
KNiZCWI8C0g,75,00:01:17,00:01:20,320,426,90,3,0,train,00015;;;00030;;;00045
KQH-h-nkOzs,22,00:03:05,00:03:13,320,568,240,3,0,train,00040;;;00080;;;00120
KS-X0qmlAi4,75,00:00:41,00:00:45,320,568,121,3,0,train,00020;;;00040;;;00060
KTmhRDxJGXc,22,00:00:04,00:00:12,320,568,240,5,0,train,00040;;;00080;;;00120;;;00160;;;00200
KUFGwYfVPjc,78,00:00:37,00:00:40,320,568,72,3,0,train,00012;;;00024;;;00036
KUGBs--4ets,48,00:00:39,00:00:44,320,568,125,3,0,train,00020;;;00040;;;00060
KUz-C4mNFnc,22,00:00:02,00:00:08,320,568,145,3,0,train,00024;;;00048;;;00072
KVOXdI4vSDE,75,00:02:01,00:02:04,320,426,90,3,0,train,00001;;;00005;;;00010
KYgVgAlTLqc,21,00:00:03,00:00:11,320,568,240,3,0,train,00040;;;00080;;;00120
KZEyKGWGSJc,36,00:00:28,00:00:35,320,568,211,3,0,train,00035;;;00070;;;00105
KZQUgJpeX-4,41,00:00:10,00:00:15,320,568,150,3,0,train,00025;;;00050;;;00075
K_is6JTEDzU,56,00:01:03,00:01:06,320,426,90,3,0,train,00015;;;00030;;;00045
KbkTcFiAKug,57,00:00:35,00:00:37,320,568,50,3,0,train,00008;;;00016;;;00024
KbvcVvzwGpQ,66,00:00:14,00:00:17,320,426,91,3,0,train,00015;;;00030;;;00045
KdvA6PuWNuQ,28,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
Kg9D5REGhcQ,13,00:00:42,00:00:45,320,568,91,3,0,train,00015;;;00030;;;00045
KhevcUZOFZc,68,00:00:00,00:00:08,320,426,236,3,0,train,00039;;;00078;;;00117
Ki4arE8heOM,48,00:00:08,00:00:13,320,426,60,3,0,train,00010;;;00020;;;00030
KmyGDZVj2WQ,46,00:00:13,00:00:18,320,464,75,5,0,train,00012;;;00024;;;00036;;;00048;;;00060
Ko7GY9w_XKs,78,00:00:50,00:00:55,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
Kota12Bu_yY,26,00:00:14,00:00:18,320,568,121,3,0,train,00020;;;00040;;;00060
KpuBMCWJdik,15,00:00:17,00:00:25,320,480,240,3,0,train,00040;;;00080;;;00120
KqB-zKXh5no,72,00:00:01,00:00:06,320,426,100,3,0,train,00016;;;00032;;;00048
KrRn_TelWTY,61,00:00:08,00:00:12,320,568,120,3,0,train,00020;;;00040;;;00060
Kzf-ShoUDy0,17,00:00:31,00:00:34,320,568,90,5,0,train,00015;;;00030;;;00045;;;00060;;;00075
L-U4tWag8OY,13,00:00:56,00:01:02,320,568,181,3,0,train,00030;;;00060;;;00090
L2o3KdfvKU8,43,00:00:53,00:00:59,320,568,150,3,0,train,00025;;;00050;;;00075
L2z5d_BOlxI,15,00:00:02,00:00:04,320,426,60,2,0,train,00020;;;00030
L5EcDKM4yfo,66,00:00:25,00:00:30,320,426,150,3,0,train,00025;;;00050;;;00075
L5N7R9Wbe_E,54,00:00:32,00:00:35,320,568,90,5,0,train,00015;;;00030;;;00045;;;00060;;;00075
L5_sCK_J_E0,61,00:00:04,00:00:08,320,568,100,3,0,train,00016;;;00032;;;00048
L7h0ll9ir5c,67,00:00:03,00:00:06,320,568,90,3,0,train,00015;;;00030;;;00045
LBZ35kdkxUM,46,00:00:06,00:00:09,320,568,90,3,0,train,00015;;;00030;;;00045
LDBg9Kw00O8,54,00:00:06,00:00:09,320,426,45,3,0,train,00007;;;00014;;;00021
LDrv94Yxuuk,61,00:00:15,00:00:20,320,426,151,3,0,train,00025;;;00050;;;00075
LEIxpcYukqc,17,00:00:14,00:00:19,320,568,126,3,0,train,00021;;;00042;;;00063
LEwXvTz3pC0,54,00:00:06,00:00:09,320,568,75,3,0,train,00012;;;00024;;;00036
LFrq7ICtsRA,61,00:00:03,00:00:09,320,568,144,5,0,train,00024;;;00048;;;00072;;;00096;;;00120
LG5QVQRA-dE,35,00:00:19,00:00:24,320,568,150,3,0,train,00025;;;00050;;;00075
LGpxPiAZzfc,45,00:00:42,00:00:45,320,426,91,3,0,train,00015;;;00030;;;00045
LGyqOZZZf4o,73,00:00:00,00:00:06,320,480,151,3,0,train,00025;;;00050;;;00075
LI34Gld-dHc,48,00:00:17,00:00:23,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
LIQUed8AWRM,12,00:00:15,00:00:21,320,568,181,3,0,train,00030;;;00060;;;00090
LIyk1Kuu-G4,67,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
LL-vO1xmbmg,55,00:01:23,00:01:30,320,568,210,3,0,train,00035;;;00070;;;00105
LMFviOMmSkY,11,00:00:30,00:00:37,320,568,169,3,0,train,00028;;;00056;;;00084
LMOxfJvzfbk,36,00:00:04,00:00:08,320,568,120,2,0,train,00040;;;00060
LMqpv0abR7o,57,00:00:15,00:00:20,320,568,126,3,0,train,00021;;;00042;;;00063
LNRbIwbERms,12,00:01:02,00:01:05,320,426,90,3,0,train,00015;;;00030;;;00045
LPMTtE3qC5A,22,00:00:53,00:01:00,320,480,210,3,0,train,00035;;;00070;;;00105
LQJfXPedk28,11,00:00:32,00:00:39,320,480,210,5,0,train,00035;;;00070;;;00105;;;00140;;;00175
LVxDfLUomW0,78,00:00:55,00:01:00,320,426,125,3,0,train,00020;;;00040;;;00060
LXMosPFgGgQ,21,00:00:16,00:00:22,320,568,180,3,0,train,00030;;;00060;;;00090
LYDHnUfWWDE,21,00:00:05,00:00:11,320,426,180,3,0,train,00030;;;00060;;;00090
LYr-anCd300,17,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
LZYgHImP-8I,55,00:00:03,00:00:06,320,564,90,3,0,train,00015;;;00030;;;00045
L_1TjA_4h9k,41,00:00:24,00:00:29,320,568,150,3,0,train,00025;;;00050;;;00075
LaFu4LwIE2s,15,00:00:13,00:00:21,320,480,241,3,0,train,00040;;;00080;;;00120
LbDfFTo3xt8,72,00:00:09,00:00:11,320,426,60,3,0,train,00010;;;00020;;;00030
LbRGN1DiUMI,22,00:00:14,00:00:22,320,568,241,3,0,train,00040;;;00080;;;00120
LdKIONKsiYI,61,00:00:04,00:00:10,320,568,180,3,0,train,00030;;;00060;;;00090
LhyISg_4Zlg,66,00:00:00,00:00:03,320,568,91,3,0,train,00015;;;00030;;;00045
LjixR_rjxLc,22,00:00:55,00:01:03,320,568,240,5,0,train,00040;;;00080;;;00120;;;00160;;;00200
LmMXXT4DfWk,57,00:00:23,00:00:27,320,568,120,3,0,train,00020;;;00040;;;00060
Lo9Lr394oaM,36,00:01:28,00:01:33,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
LoLa7E1Mfjc,18,00:00:43,00:00:50,320,568,175,3,0,train,00029;;;00058;;;00087
LokqEvKi-pc,57,00:00:00,00:00:06,320,558,181,3,0,train,00030;;;00060;;;00090
LqVyA95fXzk,63,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
LrGZQ9FQfck,72,00:00:06,00:00:10,320,568,120,3,0,train,00020;;;00040;;;00060
LrWbunbE3RA,73,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
LsOaqJ5anBg,72,00:00:00,00:00:08,320,426,201,3,0,train,00033;;;00066;;;00099
LyfAq1gHKpo,73,00:00:04,00:00:12,320,568,240,3,0,train,00040;;;00080;;;00120
LzIHpiBkZwE,41,00:00:53,00:01:01,320,426,117,3,0,train,00019;;;00038;;;00057
M-0N6I5Rss0,22,00:00:00,00:00:06,320,426,120,3,0,train,00020;;;00040;;;00060
M06FqjQ9_x0,63,00:00:34,00:00:40,320,568,150,3,0,train,00025;;;00050;;;00075
M0ciG8gbIEg,77,00:00:14,00:00:18,320,426,121,3,0,train,00020;;;00040;;;00060
M1blnLmHPB4,44,00:00:10,00:00:16,320,480,180,3,0,train,00030;;;00060;;;00090
M3VrGDw4BkM,44,00:00:54,00:00:57,320,568,72,3,0,train,00012;;;00024;;;00036
M3Y9mBz6tSc,55,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
M8njUI5rKYw,46,00:00:38,00:00:41,320,426,90,3,0,train,00015;;;00030;;;00045
M8yFbTyqd2o,17,00:00:47,00:00:54,320,568,210,3,0,train,00035;;;00070;;;00105
MAgA-hv80cE,66,00:00:22,00:00:25,320,568,90,3,0,train,00015;;;00030;;;00045
MB6YFh7KTAQ,56,00:02:22,00:02:26,320,436,100,3,0,train,00016;;;00032;;;00048
MBSverOLRCk,17,00:00:02,00:00:06,320,568,120,3,0,train,00020;;;00040;;;00060
MBn5DIFGl0Y,13,00:00:47,00:00:51,320,568,96,3,0,train,00016;;;00032;;;00048
MCdC1z1_WT0,68,00:00:03,00:00:08,320,568,150,3,0,train,00025;;;00050;;;00075
MDvTJD9JK0c,73,00:01:02,00:01:05,320,426,75,3,0,train,00012;;;00024;;;00036
MFAE5nXKKwg,41,00:00:07,00:00:14,320,426,210,3,0,train,00035;;;00070;;;00105
MJ37UFN7W7k,41,00:00:21,00:00:26,320,426,75,5,0,train,00012;;;00024;;;00036;;;00048;;;00060
MKBX5LPS7cc,44,00:00:16,00:00:19,320,426,90,3,0,train,00015;;;00030;;;00045
MKkk74T94Os,48,00:00:22,00:00:26,320,568,114,3,0,train,00019;;;00038;;;00057
MLDzeXJHDA8,57,00:00:04,00:00:09,320,568,150,3,0,train,00025;;;00050;;;00075
MLrhs4iB8WY,16,00:00:09,00:00:14,320,568,150,3,0,train,00025;;;00050;;;00075
MMNy9JUqqME,75,00:00:14,00:00:17,320,426,91,2,0,train,00015;;;00030
MMtRfbvH6q0,45,00:00:19,00:00:24,320,568,120,3,0,train,00020;;;00040;;;00060
MOmOgRkRWQg,48,00:00:07,00:00:15,320,568,240,3,0,train,00040;;;00080;;;00120
MP3MQKGevGg,46,00:00:13,00:00:18,320,426,151,3,0,train,00025;;;00050;;;00075
MR5ww26SfgM,66,00:00:04,00:00:07,320,426,75,3,0,train,00012;;;00024;;;00036
MSBCdDaL-KQ,35,00:00:00,00:00:04,320,480,108,3,0,train,00036;;;00054;;;00072
MSCMaejQfbM,22,00:01:15,00:01:21,320,568,181,3,0,train,00030;;;00060;;;00090
MSKsyBmAWY4,61,00:00:04,00:00:08,320,426,48,3,0,train,00008;;;00016;;;00024
MTrpHvHIEg8,18,00:01:27,00:01:32,320,568,151,3,0,train,00025;;;00050;;;00075
MUxGg1gOwuE,21,00:00:25,00:00:33,320,426,240,3,0,train,00040;;;00080;;;00120
MX4yPJZzTmw,56,00:00:02,00:00:05,320,426,90,3,0,train,00015;;;00030;;;00045
MYispxo2SEc,77,00:00:03,00:00:09,320,568,180,3,0,train,00030;;;00060;;;00090
McHosr_98r0,11,00:03:27,00:03:35,320,426,241,3,0,train,00040;;;00080;;;00120
McM6I8aJA1U,72,00:00:06,00:00:12,320,480,180,3,0,train,00030;;;00060;;;00090
MeckHIehx5M,21,00:00:03,00:00:11,320,568,240,3,0,train,00040;;;00080;;;00120
Mf7OLAxjf5M,22,00:00:01,00:00:07,320,426,180,3,0,train,00030;;;00060;;;00090
Mf7WX8sEq2M,36,01:10:22,01:10:24,320,568,60,3,0,train,00010;;;00020;;;00030
MfKySHpHCrU,41,00:00:17,00:00:20,320,580,46,3,0,train,00007;;;00014;;;00021
MfjvacT7SZA,72,00:00:25,00:00:30,320,426,176,5,0,train,00029;;;00058;;;00087;;;00116;;;00145
MgtfJ72akg8,36,00:05:05,00:05:10,320,568,125,3,0,train,00020;;;00040;;;00060
Mh7jpRQxCAk,17,00:00:10,00:00:14,320,426,120,3,0,train,00020;;;00040;;;00060
Ml-rxMwcaf0,11,00:03:00,00:03:06,320,568,181,3,0,train,00030;;;00060;;;00090
MlbM7Mew0Ys,15,00:01:13,00:01:17,320,568,100,3,0,train,00016;;;00032;;;00048
Mlig4xXSpNg,21,00:00:01,00:00:06,320,480,150,3,0,train,00025;;;00050;;;00075
Mmh-ew1swD4,54,00:02:11,00:02:15,320,568,96,3,0,train,00016;;;00032;;;00048
Mo5-6oxg3mo,17,00:00:07,00:00:10,320,426,90,3,0,train,00015;;;00030;;;00045
Mp1UIoJafKs,41,00:00:02,00:00:08,320,568,180,3,0,train,00030;;;00060;;;00090
MpHm_ckSEWE,61,00:00:20,00:00:24,320,568,120,3,0,train,00020;;;00040;;;00060
MqHkVsBqYbg,15,00:00:12,00:00:16,320,568,121,3,0,train,00020;;;00040;;;00060
MqRReU1MNNU,63,00:00:01,00:00:05,320,426,120,3,0,train,00020;;;00040;;;00060
Mr0kIR_aZvo,36,00:00:35,00:00:39,320,568,120,3,0,train,00020;;;00040;;;00060
Ms2HQBlF6Wg,26,00:00:38,00:00:46,320,568,240,3,0,train,00040;;;00080;;;00120
MsZ4uQcQda8,48,00:00:51,00:00:58,320,568,168,3,0,train,00028;;;00056;;;00084
Mv1egp6kNWU,68,00:02:34,00:02:38,320,426,120,3,0,train,00020;;;00040;;;00060
MwMMKYgzfnM,44,00:02:14,00:02:21,320,468,211,3,0,train,00035;;;00070;;;00105
My3hX0_dnPQ,55,00:00:00,00:00:06,320,568,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
MzCjuBC3Vg4,11,00:00:16,00:00:22,320,568,180,3,0,train,00030;;;00060;;;00090
MzXBCwjpC0U,77,00:00:03,00:00:08,320,568,150,3,0,train,00025;;;00050;;;00075
Mzs2pg9cs5k,77,00:00:27,00:00:32,320,568,151,3,0,train,00025;;;00050;;;00075
N-ntbI3g8s4,57,00:00:52,00:00:58,320,568,180,3,0,train,00030;;;00060;;;00090
N-o2udWDtI0,35,00:00:03,00:00:10,320,434,210,3,0,train,00035;;;00070;;;00105
N2l2Hbe7axI,73,00:00:05,00:00:09,320,480,60,3,0,train,00010;;;00020;;;00030
N3JQWCZJ3hI,75,00:02:35,00:02:38,320,568,90,3,0,train,00015;;;00030;;;00045
N4hxUNvzmJU,48,00:00:48,00:00:51,320,568,75,3,0,train,00012;;;00024;;;00036
N5Rbb7nQqTg,13,00:01:41,00:01:45,320,568,120,3,0,train,00020;;;00040;;;00060
N9ps0I-6fn4,17,00:01:56,00:01:59,320,568,90,3,0,train,00015;;;00030;;;00045
NAR8beUYtTQ,61,00:00:07,00:00:11,320,426,120,3,0,train,00020;;;00040;;;00060
NBM5bu_hxM8,11,00:05:41,00:05:47,320,568,150,3,0,train,00025;;;00050;;;00075
NCwjSI0slWM,28,00:00:17,00:00:22,320,568,150,3,0,train,00025;;;00050;;;00075
NEgBaTGSJtU,65,00:00:38,00:00:41,320,568,90,3,0,train,00015;;;00030;;;00045
NFD1MA8Kj8c,34,00:00:21,00:00:25,320,426,120,3,0,train,00020;;;00040;;;00060
NGK-XEBNE7Q,55,00:00:02,00:00:10,320,426,240,3,0,train,00040;;;00080;;;00120
NO7rHPgPxNc,55,00:02:18,00:02:26,320,568,240,3,0,train,00040;;;00080;;;00120
NOuhnOhTE3Y,57,00:03:48,00:03:52,320,400,100,3,0,train,00016;;;00032;;;00048
NPhIHqGO33A,78,00:04:24,00:04:32,320,568,240,3,0,train,00040;;;00080;;;00120
NQuH_Sjdr68,22,00:00:13,00:00:18,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
NSFXOq4NqwI,66,00:00:21,00:00:24,320,426,72,3,0,train,00012;;;00024;;;00036
NSPy43tX8e4,15,00:00:26,00:00:32,320,568,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
NSdJZa82B48,55,00:00:00,00:00:03,320,426,63,3,0,train,00010;;;00020;;;00030
NT8VDgR_Koo,78,00:01:25,00:01:33,320,568,240,3,0,train,00040;;;00080;;;00120
NVqUzEK0aQw,65,00:00:04,00:00:10,320,568,180,3,0,train,00030;;;00060;;;00090
NXun8pFxsVA,46,00:00:07,00:00:12,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
NYqYdzzWNNg,61,00:00:18,00:00:24,320,480,180,3,0,train,00030;;;00060;;;00090
Na0_LRvzK7U,57,00:01:21,00:01:27,320,568,180,3,0,train,00030;;;00060;;;00090
NcuDqu859fI,78,00:00:09,00:00:13,320,568,120,3,0,train,00020;;;00040;;;00060
NeTBmAwjJIc,68,00:00:21,00:00:25,320,568,120,3,0,train,00020;;;00040;;;00060
Nf-5KfJtdNk,73,00:00:01,00:00:05,320,568,120,3,0,train,00020;;;00040;;;00060
NmJ24dvKZMw,13,00:01:36,00:01:43,320,568,210,3,0,train,00035;;;00070;;;00105
NmMMHuzDtG0,36,00:00:20,00:00:24,320,568,100,3,0,train,00016;;;00032;;;00048
No6gPOMXELY,13,00:01:52,00:01:56,320,568,120,3,0,train,00020;;;00040;;;00060
NozraHwpwDA,61,00:00:03,00:00:07,320,426,60,3,0,train,00010;;;00020;;;00030
Nqj-S6ifhC4,43,00:00:12,00:00:17,320,568,151,3,0,train,00025;;;00050;;;00075
NrJUWBaAAJI,63,00:00:15,00:00:20,320,426,50,3,0,train,00008;;;00016;;;00024
NtOiju9uguk,21,00:00:01,00:00:05,320,426,60,3,0,train,00010;;;00020;;;00030
NtkY3ekMpKc,44,00:00:18,00:00:23,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
Nua4zYBg_LA,13,00:01:32,00:01:38,320,568,180,3,0,train,00030;;;00060;;;00090
Nupfxo2ihQc,78,00:02:20,00:02:24,320,568,120,3,0,train,00020;;;00040;;;00060
NvD0JFx2W60,36,00:01:35,00:01:38,320,568,90,3,0,train,00015;;;00030;;;00045
Nz90fxFqO24,68,00:00:00,00:00:06,320,426,158,3,0,train,00026;;;00052;;;00078
O0hs8ZdRpTY,48,00:02:08,00:02:12,320,426,120,3,0,train,00020;;;00040;;;00060
O1gt9r_JQAU,77,00:00:11,00:00:17,320,426,181,3,0,train,00030;;;00060;;;00090
O3F9iD3brDI,55,00:00:12,00:00:20,320,426,241,3,0,train,00040;;;00080;;;00120
O3LNVCbijCg,41,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
O5NHwhGMEp4,35,00:00:00,00:00:03,320,426,46,3,0,train,00007;;;00014;;;00021
O8-TzXQRY5Y,46,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
O8Wj_a-kfxw,57,00:01:07,00:01:10,320,568,72,3,0,train,00012;;;00024;;;00036
OAQjIcrga5g,44,00:00:20,00:00:23,320,474,34,3,0,train,00005;;;00010;;;00015
OAaYMAATEeo,45,00:00:04,00:00:08,320,426,120,3,0,train,00020;;;00040;;;00060
OBC2V9U8dnw,22,00:00:33,00:00:37,320,568,120,3,0,train,00020;;;00040;;;00060
OBNIXUn8TE0,78,00:00:47,00:00:50,320,568,90,3,0,train,00015;;;00030;;;00045
OCcfymXQkM4,65,00:00:07,00:00:15,320,426,240,3,0,train,00040;;;00080;;;00120
ODLI5ScvGgo,41,00:00:33,00:00:37,320,426,120,3,0,train,00020;;;00040;;;00060
ODu3_e9TwW8,26,00:00:00,00:00:06,320,426,90,3,0,train,00015;;;00030;;;00045
OGQ26_nkr-0,21,00:00:38,00:00:44,320,426,180,3,0,train,00030;;;00060;;;00090
OHwU5Krd8l0,17,00:00:39,00:00:45,320,568,150,3,0,train,00025;;;00050;;;00075
OIatIdxKupU,34,00:00:28,00:00:32,320,568,121,3,0,train,00020;;;00040;;;00060
OKop7SuzXfg,68,00:00:00,00:00:03,320,568,76,3,0,train,00012;;;00024;;;00036
OMIP77EHJ98,56,00:00:17,00:00:20,320,426,90,3,0,train,00015;;;00030;;;00045
ON2kPco_Cm4,26,00:00:04,00:00:10,320,568,180,3,0,train,00030;;;00060;;;00090
OOj2eUHEu9E,54,00:00:04,00:00:07,320,568,90,3,0,train,00015;;;00030;;;00045
OPib8tmipPI,75,00:00:13,00:00:16,320,568,91,3,0,train,00015;;;00030;;;00045
ORUVgqJLHEU,12,00:00:45,00:00:50,320,432,151,3,0,train,00025;;;00050;;;00075
ORwQr3NRpUA,78,00:00:40,00:00:43,320,568,90,5,0,train,00015;;;00030;;;00045;;;00060;;;00075
OStgIFdMLrs,41,00:00:04,00:00:14,320,568,300,3,0,train,00050;;;00100;;;00150
OYlBy85zxdo,54,00:01:46,00:01:50,320,568,96,3,0,train,00016;;;00032;;;00048
OZt05RtWmCE,15,00:00:06,00:00:14,320,426,240,3,0,train,00040;;;00080;;;00120
O_LlkpwZjIk,41,00:00:34,00:00:44,320,480,300,3,0,train,00050;;;00100;;;00150
Oax74TI8Ftw,12,00:00:45,00:00:52,320,568,211,3,0,train,00035;;;00070;;;00105
Oe8J11TBRvg,35,00:00:06,00:00:14,320,568,240,3,0,train,00040;;;00080;;;00120
OfsJ_aHwsuA,36,00:00:19,00:00:22,320,426,90,3,0,train,00015;;;00030;;;00045
OkJwhucmsNg,28,00:00:06,00:00:13,320,568,210,3,0,train,00035;;;00070;;;00105
OogAr4PFUIQ,16,00:01:32,00:01:36,320,568,120,3,0,train,00020;;;00040;;;00060
Op277qWoXsg,43,00:00:05,00:00:13,320,426,200,3,0,train,00033;;;00066;;;00099
OpF9I1sr6o8,13,00:02:35,00:02:38,320,568,72,5,0,train,00012;;;00024;;;00036;;;00048;;;00060
OqdsU0mPKAc,61,00:00:07,00:00:15,320,426,240,3,0,train,00040;;;00080;;;00120
Or0YOxm3tOY,73,00:01:08,00:01:13,320,568,150,3,0,train,00025;;;00050;;;00075
OtP13Bvbeio,35,00:05:08,00:05:17,320,568,270,3,0,train,00045;;;00090;;;00135
OuU52au3ts8,67,00:00:08,00:00:11,320,568,72,5,0,train,00012;;;00024;;;00036;;;00048;;;00060
OxAZZNkVJ1U,11,00:02:24,00:02:30,320,568,150,3,0,train,00025;;;00050;;;00075
OxCWmA8rbts,54,00:00:10,00:00:13,320,400,90,3,0,train,00015;;;00030;;;00045
